"spp","ID","Nucleotide_diversity","TajimasD","D_pvalue","R2","R2_pvalue","Latitude","Longitude","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","trend.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","Nperiodes","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","Name","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Extent","NtempUnits","LogNtempUnits","Grain","ContinuousGrain","Quality","PrAb","StartF","ExtentF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","shift_sign","shift_vel_sign","lag","lag2","lag3","overlap_SA","dist_cent","dist_N","dist_S","dist_edge"
"Tomopterna krugerensis","A123_P1",0.00186847627796476,-2.90712521884867,0.00364767149736206,0.122438481115409,0.0372285418821096,-27.6252,32.6266,"Tomopterna krugerensis","A123","P1","LAT","O","76.91",0.8766657,"km/year",54,0.3063301,NA,0.01230017,1950,2003,"TWO","OPPORTUNISTIC","no",2,101,"large","occurrence-based",4.42804140337485,"vertebrate","S",0.8766657,0.3063301,"pos","A123_P1","Botts_2012_Thesis","n/a",26.59129,-28.83267,904664.79,1497.77,3448.17,0,3448.17,1279.69,1497.77,2,0.693147180559945,"large",3,"RAW","occurrence","(1.94e+03,1.97e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S4455","Animalia","Chordata","Amphibia","Anura","Pyxicephalidae","Tomopterna","Amphibian","T",26.59128584,-28.83266759,29.7092786096202,-22.1249876556557,20.0105791359184,-34.8606471361564,"pos","pospos",-0.5703356,-0.5703356,0,1,607231.574190837,676757.800201074,1443022.10797058,747870.172154573
"Tomopterna krugerensis","A93_P1",0.00186847627796476,-2.90712521884867,0.00364767149736206,0.122438481115409,0.0372285418821096,-27.6252,32.6266,"Tomopterna krugerensis","A93","P1","LAT","O","47340",0.8766667,"km/year",54,0.3063301,3.005745,0.01230017,1950,2003,"TWO","PROCESSED","no",2,100,"large","occurrence-based",4.42804140337485,"vertebrate","S",0.8766667,0.3063301,"pos","A93_P1","Botts_al_2015_AE","10.1111/aec.12215",26.59129,-28.83267,904664.79,1497.77,3448.17,0,3448.17,1279.69,1497.77,2,0.693147180559945,"very_large",4,"BALANCED","occurrence","(1.94e+03,1.97e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S29915","Animalia","Chordata","Amphibia","Anura","Pyxicephalidae","Tomopterna","Amphibian","T",26.59128584,-28.83266759,29.7092786096202,-22.1249876556557,20.0105791359184,-34.8606471361564,"pos","pospos",-0.5703366,-0.5703366,0,1,607231.574190837,676757.800201074,1443022.10797058,747870.172154573
"Tomopterna krugerensis","A93_P1",0.00186847627796476,-2.90712521884867,0.00364767149736206,0.122438481115409,0.0372285418821096,-27.6252,32.6266,"Tomopterna krugerensis","A93","P1","ELE","O","60",1.111111,"m/year",54,0.3063301,3.005745,0.01230017,1950,2003,"TWO","PROCESSED","no",2,100,"large","occurrence-based",4.42804140337485,"vertebrate","S",1.111111,3.005745,"pos","A93_P1","Botts_al_2015_AE","10.1111/aec.12215",26.59129,-28.83267,904664.79,1497.77,3448.17,0,3448.17,1279.69,3448.17,2,0.693147180559945,"very_large",4,"BALANCED","occurrence","(1.94e+03,1.97e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S29944","Animalia","Chordata","Amphibia","Anura","Pyxicephalidae","Tomopterna","Amphibian","T",26.59128584,-28.83266759,29.7092786096202,-22.1249876556557,20.0105791359184,-34.8606471361564,"pos","pospos",1.894634,1.894634,1.894634,1,607231.574190837,676757.800201074,1443022.10797058,747870.172154573
"Torpedo torpedo","A56_P1",0.00197211258570247,-5.06899368743597,3.99924491202065e-07,0.177180560972734,0.615071283095723,32.91,35.02,"Torpedo torpedo","A56","P1","LAT","LE","-7.5",-24.92351,"km/year",33.5,5.821319,NA,0.03328549,1973,2005.5,"TWO","OPPORTUNISTIC","no",2,22,"moderate","occurrence-based",-0.96473178199099,"vertebrate","N",24.92351,5.821319,"pos","A56_P1","Nicolas_al_2011_REC","10.1007/s10113-010-0196-3",-3.94071,50.16471,3011.49,2187.52,NA,NA,NA,NA,2187.52,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S27633","Animalia","Chordata","Elasmobranchii","Torpediniformes","Torpedinidae","Torpedo","Fish","M",-3.94071276,50.16470842,-4.01662714262847,57.7379858657551,-7.40241730431512,37.1685326572564,"neg","negpos",30.744829,5.821319,0,0,3713590.60825092,4024069.30619418,3867359.32006071,3752064.67053324
"Torreyochloa pallida","A147_P1",0.00207509882978447,-5.53612683378506,3.09233668696598e-08,0.0227057604562826,0,45.54,-73.16,"Torreyochloa pallida","A147","P1","ELE","O","110.23",1.884274,"m/year",58.5,0.02036048,2.186771,0.00976647,1932.5,1990,"TWO","PROCESSED","yes",2,4426,"moderate","abundance-based",3.72488876623441,"vascular.plant","N",1.884274,2.186771,"pos","A147_P1","Wolf_al_2016_GEB","10.1111/geb.12423",-119.60286,37.25033,407861.68,1073.55,4414.76,0,4414.76,984.84,4414.76,2,0.693147180559945,"moderate",2,"BALANCED","abundance","[1.8e+03,1.94e+03]","(4.09e+03,8.75e+03]","(31.3,62.4]","(1.33e+03,4.43e+03]","S13329","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","Torreyochloa","Plant","T",-119.60286234,37.25033119,-122.37822600033,42.0095169998098,-117.128098309789,32.5357813603216,"pos","pospos",0.302497,0.302497,0.302497,0,3933761.42957424,3919466.22016349,4012435.05560773,3938907.99531799
"Toxostoma rufum","A10_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A10","P1","LAT","LE","9.57",9.57,"km/year",30,1.0197,NA,0.02524232,1975,2004,NA,"OPPORTUNISTIC","yes",10,254,"large","abundance-based",6.72705177243856,"vertebrate","N",9.57,1.0197,"pos","A10_P1","LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,2740.96,10,2.30258509299405,"large",3,"RAW","abundance","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S773","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,"pos","pospos",-8.5503,-8.5503,0,1,1527404.41897221,2222504.29779858,796906.286341623,1836689.9606527
"Toxostoma rufum","A10_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A10","P1","LAT","O","5.1",5.1,"km/year",30,1.0197,NA,0.02524232,1975,2004,NA,"OPPORTUNISTIC","yes",10,254,"large","abundance-based",6.72705177243856,"vertebrate","N",5.1,1.0197,"pos","A10_P1","LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,2740.96,10,2.30258509299405,"large",3,"RAW","abundance","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S600","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,"pos","pospos",-4.0803,-4.0803,0,1,1527404.41897221,2222504.29779858,796906.286341623,1836689.9606527
"Toxostoma rufum","A10_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A10","P1","LAT","O","1.82",1.82,"km/year",30,1.0197,NA,0.02524232,1975,2004,NA,"OPPORTUNISTIC","yes",10,254,"large","abundance-based",6.72705177243856,"vertebrate","N",1.82,1.0197,"pos","A10_P1","LaSorte_Thompson_2007_Ecology","10.1890/06-1072.1",-99.12988,39.52959,7933705.8,2740.96,5044.43,0,5044.43,752.03,2740.96,10,2.30258509299405,"large",3,"RAW","abundance","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S193","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,"pos","pospos",-0.8003,-0.8003,0,1,1527404.41897221,2222504.29779858,796906.286341623,1836689.9606527
"Toxostoma rufum","A110_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A110","P1","LAT","O","-2.228",-0.1060952,"km/year",21,4.157825,10.5773,0.03774011,1983,2003,"TWO","OPPORTUNISTIC","yes",2,135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",0.1060952,4.157825,"pos","A110_P1","Greenlee_2012_Thesis","n/a",-86.0461,50.45795,994723.88,1566.97,2668.91,0,2668.91,597.24,1566.97,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S1815","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,"neg","negpos",4.2639202,4.157825,0,0,2219879.26746208,2222504.29779858,796906.286341623,2239670.25241574
"Toxostoma rufum","A110_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A110","P1","LAT","LE","-55.101",-2.623857,"km/year",21,4.157825,10.5773,0.03774011,1983,2003,"TWO","OPPORTUNISTIC","yes",2,135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",2.623857,4.157825,"pos","A110_P1","Greenlee_2012_Thesis","n/a",-86.0461,50.45795,994723.88,1566.97,2668.91,0,2668.91,597.24,1566.97,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S1834","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,"neg","negpos",6.781682,4.157825,0,0,2219879.26746208,2222504.29779858,796906.286341623,2239670.25241574
"Toxostoma rufum","A110_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A110","P1","ELE","O","-5.55",-0.2642857,"m/year",21,4.157825,10.5773,0.03774011,1983,2003,"TWO","OPPORTUNISTIC","yes",2,135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",0.2642857,10.5773,"pos","A110_P1","Greenlee_2012_Thesis","n/a",-86.0461,50.45795,994723.88,1566.97,2668.91,0,2668.91,597.24,2668.91,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S1632","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,"neg","negpos",10.8415857,10.5773,0,0,2219879.26746208,2222504.29779858,796906.286341623,2239670.25241574
"Toxostoma rufum","A110_P2",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A110","P2","LAT","LE","59.043",2.811571,"km/year",21,4.157825,NA,0.03774011,1983,2003,"TWO","OPPORTUNISTIC","yes",2,135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",2.811571,4.157825,"pos","A110_P2","Greenlee_2012_Thesis","n/a",-86.0461,50.45795,994723.88,1566.97,2668.91,0,2668.91,597.24,1566.97,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S2013","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,"pos","pospos",1.346254,1.346254,1.346254,0,2219879.26746208,2222504.29779858,796906.286341623,2239670.25241574
"Toxostoma rufum","A122_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A122","P1","LAT","O","55.2",1.38,"km/year",40,1.960697,NA,0.03284793,1966,2005,"CONTINUOUS","PROCESSED","no",40,290,"large","abundance-based",7.00895987073912,"vertebrate","N",1.38,1.960697,"pos","A122_P1","NationalAudubonSociety_2009","n/a",-100.59804,42.16185,10089821.86,4085.43,5835.83,0,5835.83,671.75,4085.43,40,3.68887945411394,"large",3,"RESURVEYED","abundance","(1.94e+03,1.97e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(277,1.33e+03]","S4226","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,"pos","pospos",0.580697,0.580697,0.580697,1,1808554.68056647,2222504.29779858,796906.286341623,2191115.42507756
"Toxostoma rufum","A162_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A162","P1","LAT","O","0.12",0.5808261,"km/year",23,1.477767,NA,0.02355741,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",2,277,"moderate","abundance-based",5.30691430673355,"vertebrate","N",0.5808261,1.477767,"pos","A162_P1","Hovick_al_2016_BC","10.1007/s10531-016-1053-6",-100.02659,40.50261,1889961.86,2430.05,4349.25,0,4349.25,1125.8,2430.05,2,0.693147180559945,"moderate",2,"RAW","abundance","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(99,277]","S15576","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,"pos","pospos",0.8969409,0.8969409,0.8969409,0,1654028.11629925,2222504.29779858,796906.286341623,1742309.20489856
"Toxostoma rufum","A17_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A17","P1","ELE","O","-3.1",-0.147619,"m/year",21,0.8090054,5.143748,0.02959799,1982.5,2002.5,"TWO","PROCESSED","yes",2,129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.147619,5.143748,"pos","A17_P1","Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",-75.49951,42.93768,126379.43,490.15,2668.91,0,2668.91,176,2668.91,2,0.693147180559945,"moderate",2,"RESURVEYED","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(4.85,31.3]","(99,277]","S15772","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,"neg","negpos",5.291367,5.143748,0,0,1693367.25209985,2222504.29779858,796906.286341623,1686157.11737139
"Toxostoma rufum","A17_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A17","P1","ELE","LE","-48.4",-2.304762,"m/year",21,0.8090054,5.143748,0.02959799,1982.5,2002.5,"TWO","PROCESSED","yes",2,129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",2.304762,5.143748,"pos","A17_P1","Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",-75.49951,42.93768,126379.43,490.15,2668.91,0,2668.91,176,2668.91,2,0.693147180559945,"moderate",2,"RESURVEYED","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(4.85,31.3]","(99,277]","S16045","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,"neg","negpos",7.44851,5.143748,0,0,1693367.25209985,2222504.29779858,796906.286341623,1686157.11737139
"Toxostoma rufum","A17_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A17","P1","LAT","O","0.29",0.01380952,"km/year",21,0.8090054,5.143748,0.02959799,1982.5,2002.5,"TWO","PROCESSED","yes",2,129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.01380952,0.8090054,"pos","A17_P1","Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",-75.49951,42.93768,126379.43,490.15,2668.91,0,2668.91,176,490.15,2,0.693147180559945,"moderate",2,"RESURVEYED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(99,277]","S15653","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,"pos","pospos",0.79519588,0.79519588,0.79519588,0,1693367.25209985,2222504.29779858,796906.286341623,1686157.11737139
"Toxostoma rufum","A17_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A17","P1","LAT","LE","0",0,"km/year",21,0.8090054,5.143748,0.02959799,1982.5,2002.5,"TWO","PROCESSED","yes",2,129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0,0.8090054,"pos","A17_P1","Zuckerberg_al_2009_GCB","10.1111/j.1365-2486.2009.01878.x",-75.49951,42.93768,126379.43,490.15,2668.91,0,2668.91,176,490.15,2,0.693147180559945,"moderate",2,"RESURVEYED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(99,277]","S15887","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,"neg","negpos",0.8090054,0.8090054,0,0,1693367.25209985,2222504.29779858,796906.286341623,1686157.11737139
"Toxostoma rufum","A235_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A235","P1","LAT","O","-0.013",-1.447225,"km/year",32,1.844181,NA,0.0269844,1979,2010,"CONTINUOUS","OPPORTUNISTIC","yes",32,21,"small","occurrence-based",7.00895987073912,"vertebrate","N",1.447225,1.844181,"pos","A235_P1","Currie_Venne_2017_GEB","10.1111/geb.12538",-100.59804,42.16185,10089821.86,4085.43,5835.83,0,5835.83,671.75,4085.43,32,3.46573590279973,"small",1,"RAW","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","[1,99]","S21117","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,"neg","negpos",3.291406,1.844181,0,1,1808554.68056647,2222504.29779858,796906.286341623,2191115.42507756
"Toxostoma rufum","A235_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A235","P1","LAT","LE","-0.004",-0.4453,"km/year",32,1.844181,NA,0.0269844,1979,2010,"CONTINUOUS","OPPORTUNISTIC","yes",32,21,"small","occurrence-based",7.00895987073912,"vertebrate","N",0.4453,1.844181,"pos","A235_P1","Currie_Venne_2017_GEB","10.1111/geb.12538",-100.59804,42.16185,10089821.86,4085.43,5835.83,0,5835.83,671.75,4085.43,32,3.46573590279973,"small",1,"RAW","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","[1,99]","S21095","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,"neg","negpos",2.289481,1.844181,0,1,1808554.68056647,2222504.29779858,796906.286341623,2191115.42507756
"Toxostoma rufum","A235_P1",0.000790868341732238,-5.77756006152839,7.57916702759556e-09,0.248818060973564,0.940748440748441,30.47,-86.49,"Toxostoma rufum","A235","P1","LAT","TE","-0.007",-0.779275,"km/year",32,1.844181,NA,0.0269844,1979,2010,"CONTINUOUS","OPPORTUNISTIC","yes",32,21,"small","occurrence-based",7.00895987073912,"vertebrate","N",0.779275,1.844181,"pos","A235_P1","Currie_Venne_2017_GEB","10.1111/geb.12538",-100.59804,42.16185,10089821.86,4085.43,5835.83,0,5835.83,671.75,4085.43,32,3.46573590279973,"small",1,"RAW","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","[1,99]","S21145","Animalia","Chordata","Aves","Passeriformes","Mimidae","Toxostoma","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,"neg","negpos",2.623456,1.844181,0,1,1808554.68056647,2222504.29779858,796906.286341623,2191115.42507756
"Trachea atriplicis","A229_P1",0.00675148375442978,-4.22871976464632,2.35024871278837e-05,0.126611486139706,0.256332320162107,48.61,12.31,"Trachea atriplicis","A229","P1","LAT","LE","0",0,"km/year",42,1.03854,NA,0.03194098,1973,2014,"TWO","OPPORTUNISTIC","no",2,416,"large","occurrence-based",4.3648072279885,"other.animal","N",0,1.03854,"pos","A229_P1","Forsman_al_2016_SR","10.1038/srep36265",16.74447,62.816,446026.13,1276.02,2014.18,0,2014.18,321.88,1276.02,2,0.693147180559945,"very_large",4,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(277,1.33e+03]","S20534","Animalia","Arthropoda","Insecta","Lepidoptera","Noctuidae","Trachea","Insect","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,"neg","negpos",1.03854,1.03854,0,0,1605053.29519138,2322125.554525,750963.643673441,1609598.230908
"Trachyrincus scabrus","A152_P2",0.0317119262976624,-4.48084996238924,7.43463640843682e-06,0.274571514403054,0.939834024896266,36.6,-7.89,"Trachyrincus scabrus","A152","P2","LAT","O","0",0,"km/year",26,2.754294,NA,-0.01160597,1985,2010,"CONTINUOUS","OPPORTUNISTIC","no",26,54,"large","abundance-based",2.89983517154452,"vertebrate","S",0,2.754294,"pos","A152_P2","Yemane_al_2014_RFBF","10.1007/s11160-014-9357-7",13.50873,-23.56533,205230.14,1469.44,NA,NA,NA,NA,1469.44,26,3.25809653802148,"very_large",4,"RAW","abundance","(1.97e+03,1.99e+03]","(880,1.75e+03]","(4.85,31.3]","[1,99]","S14538","Animalia","Chordata","Actinopterygii","Gadiformes","Macrouridae","Trachyrincus","Fish","M",13.50872966,-23.56533031,11.741635016243,-17.265493039572,15.1077303102057,-29.5557997973227,"neg","negpos",2.754294,2.754294,0,0,7028616.96592592,6309173.73728769,7707525.89394521,7078598.75983103
"Tragopogon dubius","A147_P1",0,-4.52804940341289,5.95306653893195e-06,0.125988157669742,0.0510948905109489,45.53,-73.15,"Tragopogon dubius","A147","P1","ELE","O","858.51",14.67538,"m/year",58.5,0.02036048,2.186771,0.00976647,1932.5,1990,"TWO","PROCESSED","yes",2,4426,"moderate","abundance-based",3.72488876623441,"vascular.plant","N",14.67538,2.186771,"pos","A147_P1","Wolf_al_2016_GEB","10.1111/geb.12423",-119.60286,37.25033,407861.68,1073.55,4414.76,0,4414.76,984.84,4414.76,2,0.693147180559945,"moderate",2,"BALANCED","abundance","[1.8e+03,1.94e+03]","(4.09e+03,8.75e+03]","(31.3,62.4]","(1.33e+03,4.43e+03]","S12055","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","Plant","T",-119.60286234,37.25033119,-122.37822600033,42.0095169998098,-117.128098309789,32.5357813603216,"pos","pospos",-12.488609,-12.488609,0,0,3934604.85712831,3920466.13914234,4013107.80425366,3939740.77724098
"Tragopogon dubius","A243_P1",0,-4.52804940341289,5.95306653893195e-06,0.125988157669742,0.0510948905109489,45.53,-73.15,"Tragopogon dubius","A243","P1","ELE","LE","-4.862647728",-4.862648,"m/year",21,0.4086441,5.896181,0.03204051,1989,2009,"CONTINUOUS","OPPORTUNISTIC","yes",21,1334,"small","occurrence-based",-2.98573956736105,"vascular.plant","N",4.862648,5.896181,"pos","A243_P1","Dainese_al_2017_NCC","10.1038/nclimate3337",10.86565,45.7178,437.01,32.19,2057.39,33.45,2090.85,1425.5,2057.39,21,3.04452243772342,"small",1,"RAW","occurrence","(1.99e+03,2.01e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","(277,1.33e+03]","S22466","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","Plant","T",10.86565216,45.71780076,10.9287947224985,45.8703854717122,10.8333932800759,45.5722859241561,"neg","negpos",10.758829,5.896181,0,0,6223760.92689557,3920466.13914234,4013107.80425366,6210946.14151565
"Tragopogon pratensis","A138_P1",0.00122225800395643,-4.75759419591513,1.95913844278108e-06,0.170724004499491,0.478260869565217,45.54,-73.16,"Tragopogon pratensis","A138","P1","LAT","O","-48.562214",-1.387492,"km/year",35,2.311916,NA,0.02605001,1976,2010,"TWO","OPPORTUNISTIC","yes",2,411,"small","occurrence-based",2.82549480912805,"vascular.plant","N",1.387492,2.311916,"pos","A138_P1","Pakeman_al_2015_GCB","10.1111/gcb.12999",-85.42947,44.33714,149355.93,628.57,1826.07,8.96,1835.04,249.07,628.57,2,0.693147180559945,"small",1,"RAW","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S9464","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,"neg","negpos",3.699408,2.311916,0,0,976637.33973624,1159250.75467773,1031381.58547001,998753.263361182
"Tragopogon pratensis","A19_P1",0.00122225800395643,-4.75759419591513,1.95913844278108e-06,0.170724004499491,0.478260869565217,45.54,-73.16,"Tragopogon pratensis","A19","P1","LAT","O","17.9",0.4359358,"km/year",18,0.6954194,NA,0.03434081,1986,2003,"TWO","PROCESSED","yes",2,779,"moderate","occurrence-based",2.63474231904744,"vascular.plant","N",0.4359358,0.6954194,"pos","A19_P1","Groom_2013_PeerJ","10.7717/peerj.77",-1.88288,51.85137,106862.2,361.26,1028.23,0,1028.23,109.56,361.26,2,0.693147180559945,"moderate",2,"BALANCED","occurrence","(1.97e+03,1.99e+03]","[33.8,880]","(4.85,31.3]","(277,1.33e+03]","S16834","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","Tragopogon","Plant","T",-1.88288026,51.851366,-4.34907139352993,53.4247148280269,-5.13872547330192,49.9286610844416,"pos","pospos",0.2594836,0.2594836,0.2594836,0,5080922.74787791,1159250.75467773,1031381.58547001,5067351.51585086
